"status","message","data__total","data__result__value","data__result__time","data__result__date","data__result__span","data__average","data__location_id","data__commodity_id","data__legend","data__commodity_name","stat__|","stat__|__total","stat__|__nb_data","stat__|__avg"
"","","","7700","April 14, 2012","2012-04-14","105","","","","","","April 14, 2012","7700","1","7700"
"","","","7700","April 15, 2012","2012-04-15","106","","","","","","April 15, 2012","7700","1","7700"
"","","","7833","April 16, 2012","2012-04-16","107","","","","","","April 16, 2012","7833","1","7833"
"","","","7700","April 17, 2012","2012-04-17","108","","","","","","April 17, 2012","7700","1","7700"
"","","","7700","April 18, 2012","2012-04-18","109","","","","","","April 18, 2012","7700","1","7700"
"","","","7600","April 19, 2012","2012-04-19","110","","","","","","April 19, 2012","7600","1","7600"
"","","","7600","April 20, 2012","2012-04-20","111","","","","","","April 20, 2012","7600","1","7600"
"","","","7600","April 21, 2012","2012-04-21","112","","","","","","April 21, 2012","7600","1","7600"
"","","","7600","April 22, 2012","2012-04-22","113","","","","","","April 22, 2012","7600","1","7600"
"","","","7750","April 23, 2012","2012-04-23","114","","","","","","April 23, 2012","7750","1","7750"
"","","","7600","April 24, 2012","2012-04-24","115","","","","","","April 24, 2012","7600","1","7600"
"","","","7700","April 25, 2012","2012-04-25","116","","","","","","April 25, 2012","7700","1","7700"
"","","","7700","April 26, 2012","2012-04-26","117","","","","","","April 26, 2012","7700","1","7700"
"","","","7700","April 27, 2012","2012-04-27","118","","","","","","April 27, 2012","7700","1","7700"
"","","","7700","April 28, 2012","2012-04-28","119","","","","","","April 28, 2012","7700","1","7700"
"","","","7700","April 29, 2012","2012-04-29","120","","","","","","April 29, 2012","7700","1","7700"
"","","","7833","April 30, 2012","2012-04-30","121","","","","","","April 30, 2012","7833","1","7833"
"","","","7700","May 1, 2012","2012-05-01","122","","","","","","May 1, 2012","7700","1","7700"
"","","","7700","May 2, 2012","2012-05-02","123","","","","","","May 2, 2012","7700","1","7700"
"","","","7700","May 3, 2012","2012-05-03","124","","","","","","May 3, 2012","7700","1","7700"
"","","","7520","May 4, 2012","2012-05-04","125","","","","","","May 4, 2012","7520","1","7520"
"","","","7520","May 5, 2012","2012-05-05","126","","","","","","May 5, 2012","7520","1","7520"
"","","","7520","May 6, 2012","2012-05-06","127","","","","","","May 6, 2012","7520","1","7520"
"","","","7717","May 7, 2012","2012-05-07","128","","","","","","May 7, 2012","7717","1","7717"
"","","","7520","May 8, 2012","2012-05-08","129","","","","","","May 8, 2012","7520","1","7520"
"","","","7520","May 9, 2012","2012-05-09","130","","","","","","May 9, 2012","7520","1","7520"
"","","","7520","May 10, 2012","2012-05-10","131","","","","","","May 10, 2012","7520","1","7520"
"","","","7520","May 11, 2012","2012-05-11","132","","","","","","May 11, 2012","7520","1","7520"
"","","","7520","May 12, 2012","2012-05-12","133","","","","","","May 12, 2012","7520","1","7520"
"","","","7520","May 13, 2012","2012-05-13","134","","","","","","May 13, 2012","7520","1","7520"
"","","","7717","May 14, 2012","2012-05-14","135","","","","","","May 14, 2012","7717","1","7717"
"","","","7520","May 15, 2012","2012-05-15","136","","","","","","May 15, 2012","7520","1","7520"
"","","","7520","May 16, 2012","2012-05-16","137","","","","","","May 16, 2012","7520","1","7520"
"","","","7520","May 17, 2012","2012-05-17","138","","","","","","May 17, 2012","7520","1","7520"
"","","","7520","May 18, 2012","2012-05-18","139","","","","","","May 18, 2012","7520","1","7520"
"","","","7520","May 19, 2012","2012-05-19","140","","","","","","May 19, 2012","7520","1","7520"
"","","","7520","May 20, 2012","2012-05-20","141","","","","","","May 20, 2012","7520","1","7520"
"","","","7717","May 21, 2012","2012-05-21","142","","","","","","May 21, 2012","7717","1","7717"
"","","","7520","May 22, 2012","2012-05-22","143","","","","","","May 22, 2012","7520","1","7520"
"","","","7520","May 23, 2012","2012-05-23","144","","","","","","May 23, 2012","7520","1","7520"
"","","","7720","May 24, 2012","2012-05-24","145","","","","","","May 24, 2012","7720","1","7720"
"","","","7820","May 25, 2012","2012-05-25","146","","","","","","May 25, 2012","7820","1","7820"
"","","","7820","May 26, 2012","2012-05-26","147","","","","","","May 26, 2012","7820","1","7820"
"","","","7860","May 27, 2012","2012-05-27","148","","","","","","May 27, 2012","7860","1","7860"
"","","","8000","May 28, 2012","2012-05-28","149","","","","","","May 28, 2012","8000","1","8000"
"","","","7860","May 29, 2012","2012-05-29","150","","","","","","May 29, 2012","7860","1","7860"
"","","","8000","May 30, 2012","2012-05-30","151","","","","","","May 30, 2012","8000","1","8000"
"","","","8000","May 31, 2012","2012-05-31","152","","","","","","May 31, 2012","8000","1","8000"
"","","","8000","June 1, 2012","2012-06-01","153","","","","","","June 1, 2012","8000","1","8000"
"","","","8000","June 2, 2012","2012-06-02","154","","","","","","June 2, 2012","8000","1","8000"
"","","","8000","June 3, 2012","2012-06-03","155","","","","","","June 3, 2012","8000","1","8000"
"","","","8117","June 4, 2012","2012-06-04","156","","","","","","June 4, 2012","8117","1","8117"
"","","","8000","June 6, 2012","2012-06-06","158","","","","","","June 6, 2012","8000","1","8000"
"","","","8000","June 7, 2012","2012-06-07","159","","","","","","June 7, 2012","8000","1","8000"
"","","","8000","June 8, 2012","2012-06-08","160","","","","","","June 8, 2012","8000","1","8000"
"","","","8000","June 9, 2012","2012-06-09","161","","","","","","June 9, 2012","8000","1","8000"
"","","","8000","June 10, 2012","2012-06-10","162","","","","","","June 10, 2012","8000","1","8000"
"","","","8000","June 11, 2012","2012-06-11","163","","","","","","June 11, 2012","8000","1","8000"
"","","","8000","June 13, 2012","2012-06-13","165","","","","","","June 13, 2012","8000","1","8000"
"","","","8000","June 14, 2012","2012-06-14","166","","","","","","June 14, 2012","8000","1","8000"
"","","","8000","June 15, 2012","2012-06-15","167","","","","","","June 15, 2012","8000","1","8000"
"","","","8000","June 16, 2012","2012-06-16","168","","","","","","June 16, 2012","8000","1","8000"
"","","","8000","June 17, 2012","2012-06-17","169","","","","","","June 17, 2012","8000","1","8000"
"","","","8167","June 18, 2012","2012-06-18","170","","","","","","June 18, 2012","8167","1","8167"
"","","","8000","June 19, 2012","2012-06-19","171","","","","","","June 19, 2012","8000","1","8000"
"","","","8000","June 20, 2012","2012-06-20","172","","","","","","June 20, 2012","8000","1","8000"
"","","","8000","June 21, 2012","2012-06-21","173","","","","","","June 21, 2012","8000","1","8000"
"","","","8000","June 22, 2012","2012-06-22","174","","","","","","June 22, 2012","8000","1","8000"
"","","","8000","June 23, 2012","2012-06-23","175","","","","","","June 23, 2012","8000","1","8000"
"","","","8000","June 24, 2012","2012-06-24","176","","","","","","June 24, 2012","8000","1","8000"
"","","","8167","June 25, 2012","2012-06-25","177","","","","","","June 25, 2012","8167","1","8167"
"","","","8000","June 27, 2012","2012-06-27","179","","","","","","June 27, 2012","8000","1","8000"
"","","","8000","June 28, 2012","2012-06-28","180","","","","","","June 28, 2012","8000","1","8000"
"","","","8000","June 29, 2012","2012-06-29","181","","","","","","June 29, 2012","8000","1","8000"
"","","","8000","June 30, 2012","2012-06-30","182","","","","","","June 30, 2012","8000","1","8000"
"","","","8000","July 1, 2012","2012-07-01","183","","","","","","July 1, 2012","8000","1","8000"
"","","","8167","July 2, 2012","2012-07-02","184","","","","","","July 2, 2012","8167","1","8167"
"","","","8000","July 3, 2012","2012-07-03","185","","","","","","July 3, 2012","8000","1","8000"
"","","","8000","July 4, 2012","2012-07-04","186","","","","","","July 4, 2012","8000","1","8000"
"","","","8000","July 5, 2012","2012-07-05","187","","","","","","July 5, 2012","8000","1","8000"
"","","","8000","July 6, 2012","2012-07-06","188","","","","","","July 6, 2012","8000","1","8000"
"","","","8000","July 7, 2012","2012-07-07","189","","","","","","July 7, 2012","8000","1","8000"
"","","","8000","July 8, 2012","2012-07-08","190","","","","","","July 8, 2012","8000","1","8000"
"","","","8167","July 9, 2012","2012-07-09","191","","","","","","July 9, 2012","8167","1","8167"
"","","","8000","July 10, 2012","2012-07-10","192","","","","","","July 10, 2012","8000","1","8000"
"","","","8000","July 11, 2012","2012-07-11","193","","","","","","July 11, 2012","8000","1","8000"
"","","","8000","July 12, 2012","2012-07-12","194","","","","","","July 12, 2012","8000","1","8000"
"","","","8000","July 13, 2012","2012-07-13","195","","","","","","July 13, 2012","8000","1","8000"
"","","","8000","July 14, 2012","2012-07-14","196","","","","","","July 14, 2012","8000","1","8000"
"","","","8000","July 15, 2012","2012-07-15","197","","","","","","July 15, 2012","8000","1","8000"
"","","","8167","July 16, 2012","2012-07-16","198","","","","","","July 16, 2012","8167","1","8167"
"","","","8000","July 17, 2012","2012-07-17","199","","","","","","July 17, 2012","8000","1","8000"
"","","","8000","July 18, 2012","2012-07-18","200","","","","","","July 18, 2012","8000","1","8000"
"","","","8100","July 19, 2012","2012-07-19","201","","","","","","July 19, 2012","8100","1","8100"
"","","","8100","July 20, 2012","2012-07-20","202","","","","","","July 20, 2012","8100","1","8100"
"","","","8100","July 21, 2012","2012-07-21","203","","","","","","July 21, 2012","8100","1","8100"
"","","","8100","July 22, 2012","2012-07-22","204","","","","","","July 22, 2012","8100","1","8100"
"","","","8250","July 23, 2012","2012-07-23","205","","","","","","July 23, 2012","8250","1","8250"
"","","","8100","July 24, 2012","2012-07-24","206","","","","","","July 24, 2012","8100","1","8100"
"","","","8100","July 25, 2012","2012-07-25","207","","","","","","July 25, 2012","8100","1","8100"
"","","","8100","July 26, 2012","2012-07-26","208","","","","","","July 26, 2012","8100","1","8100"
"","","","8100","July 27, 2012","2012-07-27","209","","","","","","July 27, 2012","8100","1","8100"
"","","","8100","July 28, 2012","2012-07-28","210","","","","","","July 28, 2012","8100","1","8100"
"","","","8100","July 29, 2012","2012-07-29","211","","","","","","July 29, 2012","8100","1","8100"
"","","","8250","July 30, 2012","2012-07-30","212","","","","","","July 30, 2012","8250","1","8250"
"","","","8100","July 31, 2012","2012-07-31","213","","","","","","July 31, 2012","8100","1","8100"
"","","","8100","August 1, 2012","2012-08-01","214","","","","","","August 1, 2012","8100","1","8100"
"","","","8100","August 2, 2012","2012-08-02","215","","","","","","August 2, 2012","8100","1","8100"
"","","","8100","August 3, 2012","2012-08-03","216","","","","","","August 3, 2012","8100","1","8100"
"","","","8100","August 4, 2012","2012-08-04","217","","","","","","August 4, 2012","8100","1","8100"
"","","","8100","August 5, 2012","2012-08-05","218","","","","","","August 5, 2012","8100","1","8100"
"","","","8250","August 6, 2012","2012-08-06","219","","","","","","August 6, 2012","8250","1","8250"
"","","","8100","August 7, 2012","2012-08-07","220","","","","","","August 7, 2012","8100","1","8100"
"","","","8100","August 8, 2012","2012-08-08","221","","","","","","August 8, 2012","8100","1","8100"
"","","","8100","August 9, 2012","2012-08-09","222","","","","","","August 9, 2012","8100","1","8100"
"","","","8100","August 10, 2012","2012-08-10","223","","","","","","August 10, 2012","8100","1","8100"
"","","","8100","August 11, 2012","2012-08-11","224","","","","","","August 11, 2012","8100","1","8100"
"","","","8100","August 12, 2012","2012-08-12","225","","","","","","August 12, 2012","8100","1","8100"
"","","","8250","August 13, 2012","2012-08-13","226","","","","","","August 13, 2012","8250","1","8250"
"","","","8100","August 14, 2012","2012-08-14","227","","","","","","August 14, 2012","8100","1","8100"
"","","","8100","August 15, 2012","2012-08-15","228","","","","","","August 15, 2012","8100","1","8100"
"","","","8100","August 16, 2012","2012-08-16","229","","","","","","August 16, 2012","8100","1","8100"
"","","","8100","August 17, 2012","2012-08-17","230","","","","","","August 17, 2012","8100","1","8100"
"","","","8100","August 18, 2012","2012-08-18","231","","","","","","August 18, 2012","8100","1","8100"
"","","","8100","August 19, 2012","2012-08-19","232","","","","","","August 19, 2012","8100","1","8100"
"","","","8250","August 20, 2012","2012-08-20","233","","","","","","August 20, 2012","8250","1","8250"
"","","","8100","August 23, 2012","2012-08-23","236","","","","","","August 23, 2012","8100","1","8100"
"","","","8100","August 24, 2012","2012-08-24","237","","","","","","August 24, 2012","8100","1","8100"
"","","","8100","August 25, 2012","2012-08-25","238","","","","","","August 25, 2012","8100","1","8100"
"","","","8100","August 26, 2012","2012-08-26","239","","","","","","August 26, 2012","8100","1","8100"
"","","","8250","August 27, 2012","2012-08-27","240","","","","","","August 27, 2012","8250","1","8250"
"","","","8100","August 28, 2012","2012-08-28","241","","","","","","August 28, 2012","8100","1","8100"
"","","","8100","August 29, 2012","2012-08-29","242","","","","","","August 29, 2012","8100","1","8100"
"","","","7960","August 30, 2012","2012-08-30","243","","","","","","August 30, 2012","7960","1","7960"
"","","","7960","August 31, 2012","2012-08-31","244","","","","","","August 31, 2012","7960","1","7960"
"","","","7960","September 1, 2012","2012-09-01","245","","","","","","September 1, 2012","7960","1","7960"
"","","","7900","September 2, 2012","2012-09-02","246","","","","","","September 2, 2012","7900","1","7900"
"","","","8083","September 3, 2012","2012-09-03","247","","","","","","September 3, 2012","8083","1","8083"
"","","","7900","September 4, 2012","2012-09-04","248","","","","","","September 4, 2012","7900","1","7900"
"","","","7900","September 5, 2012","2012-09-05","249","","","","","","September 5, 2012","7900","1","7900"
"","","","7900","September 6, 2012","2012-09-06","250","","","","","","September 6, 2012","7900","1","7900"
"","","","7980","September 7, 2012","2012-09-07","251","","","","","","September 7, 2012","7980","1","7980"
"","","","7980","September 8, 2012","2012-09-08","252","","","","","","September 8, 2012","7980","1","7980"
"","","","7980","September 9, 2012","2012-09-09","253","","","","","","September 9, 2012","7980","1","7980"
"","","","8150","September 10, 2012","2012-09-10","254","","","","","","September 10, 2012","8150","1","8150"
"","","","7980","September 11, 2012","2012-09-11","255","","","","","","September 11, 2012","7980","1","7980"
"","","","9000","September 17, 2012","2012-09-17","261","","","","","","September 17, 2012","9000","1","9000"
"","","","9000","September 24, 2012","2012-09-24","268","","","","","","September 24, 2012","9000","1","9000"
"","","","9000","October 1, 2012","2012-10-01","275","","","","","","October 1, 2012","9000","1","9000"
"","","","9000","October 8, 2012","2012-10-08","282","","","","","","October 8, 2012","9000","1","9000"
"","","","9000","October 15, 2012","2012-10-15","289","","","","","","October 15, 2012","9000","1","9000"
"","","","9000","October 22, 2012","2012-10-22","296","","","","","","October 22, 2012","9000","1","9000"
"","","","9000","October 29, 2012","2012-10-29","303","","","","","","October 29, 2012","9000","1","9000"
"","","","9000","November 5, 2012","2012-11-05","310","","","","","","November 5, 2012","9000","1","9000"
"","","","9000","November 12, 2012","2012-11-12","317","","","","","","November 12, 2012","9000","1","9000"
"","","","9000","November 19, 2012","2012-11-19","324","","","","","","November 19, 2012","9000","1","9000"
"","","","9000","November 26, 2012","2012-11-26","331","","","","","","November 26, 2012","9000","1","9000"
"","","","9000","December 3, 2012","2012-12-03","338","","","","","","December 3, 2012","9000","1","9000"
"","","","9000","December 10, 2012","2012-12-10","345","","","","","","December 10, 2012","9000","1","9000"
"","","","8500","January 4, 2013","2013-01-04","4","","","","","","January 4, 2013","8500","1","8500"
"","","","8500","January 5, 2013","2013-01-05","5","","","","","","January 5, 2013","8500","1","8500"
"","","","8567","January 6, 2013","2013-01-06","6","","","","","","January 6, 2013","8567","1","8567"
"","","","8500","January 7, 2013","2013-01-07","7","","","","","","January 7, 2013","8500","1","8500"
"","","","8500","January 8, 2013","2013-01-08","8","","","","","","January 8, 2013","8500","1","8500"
"","","","8500","January 9, 2013","2013-01-09","9","","","","","","January 9, 2013","8500","1","8500"
"","","","8500","January 10, 2013","2013-01-10","10","","","","","","January 10, 2013","8500","1","8500"
"","","","8500","January 11, 2013","2013-01-11","11","","","","","","January 11, 2013","8500","1","8500"
"","","","8500","January 12, 2013","2013-01-12","12","","","","","","January 12, 2013","8500","1","8500"
"","","","8500","January 13, 2013","2013-01-13","13","","","","","","January 13, 2013","8500","1","8500"
"","","","8567","January 14, 2013","2013-01-14","14","","","","","","January 14, 2013","8567","1","8567"
"","","","8500","January 15, 2013","2013-01-15","15","","","","","","January 15, 2013","8500","1","8500"
"","","","8500","January 16, 2013","2013-01-16","16","","","","","","January 16, 2013","8500","1","8500"
"","","","8500","January 17, 2013","2013-01-17","17","","","","","","January 17, 2013","8500","1","8500"
"","","","8500","January 18, 2013","2013-01-18","18","","","","","","January 18, 2013","8500","1","8500"
"","","","8500","January 19, 2013","2013-01-19","19","","","","","","January 19, 2013","8500","1","8500"
"","","","8500","January 20, 2013","2013-01-20","20","","","","","","January 20, 2013","8500","1","8500"
"","","","9000","January 21, 2013","2013-01-21","21","","","","","","January 21, 2013","9000","1","9000"
"","","","8500","January 22, 2013","2013-01-22","22","","","","","","January 22, 2013","8500","1","8500"
"","","","8500","January 23, 2013","2013-01-23","23","","","","","","January 23, 2013","8500","1","8500"
"","","","8500","January 24, 2013","2013-01-24","24","","","","","","January 24, 2013","8500","1","8500"
"","","","8500","January 25, 2013","2013-01-25","25","","","","","","January 25, 2013","8500","1","8500"
"","","","8500","January 26, 2013","2013-01-26","26","","","","","","January 26, 2013","8500","1","8500"
"","","","8500","January 27, 2013","2013-01-27","27","","","","","","January 27, 2013","8500","1","8500"
"","","","8667","January 28, 2013","2013-01-28","28","","","","","","January 28, 2013","8667","1","8667"
"","","","8400","January 29, 2013","2013-01-29","29","","","","","","January 29, 2013","8400","1","8400"
"","","","8400","January 30, 2013","2013-01-30","30","","","","","","January 30, 2013","8400","1","8400"
"","","","8400","January 31, 2013","2013-01-31","31","","","","","","January 31, 2013","8400","1","8400"
"","","","8400","February 1, 2013","2013-02-01","32","","","","","","February 1, 2013","8400","1","8400"
"","","","8400","February 2, 2013","2013-02-02","33","","","","","","February 2, 2013","8400","1","8400"
"","","","8400","February 3, 2013","2013-02-03","34","","","","","","February 3, 2013","8400","1","8400"
"","","","8617","February 4, 2013","2013-02-04","35","","","","","","February 4, 2013","8617","1","8617"
"","","","8400","February 5, 2013","2013-02-05","36","","","","","","February 5, 2013","8400","1","8400"
"","","","8400","February 6, 2013","2013-02-06","37","","","","","","February 6, 2013","8400","1","8400"
"","","","8400","February 7, 2013","2013-02-07","38","","","","","","February 7, 2013","8400","1","8400"
"","","","8500","February 8, 2013","2013-02-08","39","","","","","","February 8, 2013","8500","1","8500"
"","","","8500","February 9, 2013","2013-02-09","40","","","","","","February 9, 2013","8500","1","8500"
"","","","8500","February 10, 2013","2013-02-10","41","","","","","","February 10, 2013","8500","1","8500"
"","","","8700","February 11, 2013","2013-02-11","42","","","","","","February 11, 2013","8700","1","8700"
"","","","8500","February 12, 2013","2013-02-12","43","","","","","","February 12, 2013","8500","1","8500"
"","","","8500","February 13, 2013","2013-02-13","44","","","","","","February 13, 2013","8500","1","8500"
"","","","8500","February 14, 2013","2013-02-14","45","","","","","","February 14, 2013","8500","1","8500"
"","","","8500","February 15, 2013","2013-02-15","46","","","","","","February 15, 2013","8500","1","8500"
"","","","8500","February 16, 2013","2013-02-16","47","","","","","","February 16, 2013","8500","1","8500"
"","","","8500","February 17, 2013","2013-02-17","48","","","","","","February 17, 2013","8500","1","8500"
"","","","8667","February 18, 2013","2013-02-18","49","","","","","","February 18, 2013","8667","1","8667"
"","","","8500","February 19, 2013","2013-02-19","50","","","","","","February 19, 2013","8500","1","8500"
"","","","8500","February 20, 2013","2013-02-20","51","","","","","","February 20, 2013","8500","1","8500"
"","","","8500","February 21, 2013","2013-02-21","52","","","","","","February 21, 2013","8500","1","8500"
"","","","8500","February 22, 2013","2013-02-22","53","","","","","","February 22, 2013","8500","1","8500"
"","","","8500","February 23, 2013","2013-02-23","54","","","","","","February 23, 2013","8500","1","8500"
"","","","8500","February 24, 2013","2013-02-24","55","","","","","","February 24, 2013","8500","1","8500"
"","","","8567","February 25, 2013","2013-02-25","56","","","","","","February 25, 2013","8567","1","8567"
"","","","8500","February 26, 2013","2013-02-26","57","","","","","","February 26, 2013","8500","1","8500"
"","","","8500","February 27, 2013","2013-02-27","58","","","","","","February 27, 2013","8500","1","8500"
"","","","8500","February 28, 2013","2013-02-28","59","","","","","","February 28, 2013","8500","1","8500"
"","","","8500","March 1, 2013","2013-03-01","60","","","","","","March 1, 2013","8500","1","8500"
"","","","8500","March 2, 2013","2013-03-02","61","","","","","","March 2, 2013","8500","1","8500"
"","","","8500","March 3, 2013","2013-03-03","62","","","","","","March 3, 2013","8500","1","8500"
"","","","8567","March 4, 2013","2013-03-04","63","","","","","","March 4, 2013","8567","1","8567"
"","","","8500","March 5, 2013","2013-03-05","64","","","","","","March 5, 2013","8500","1","8500"
"","","","8500","March 6, 2013","2013-03-06","65","","","","","","March 6, 2013","8500","1","8500"
"","","","8500","March 7, 2013","2013-03-07","66","","","","","","March 7, 2013","8500","1","8500"
"","","","8500","March 8, 2013","2013-03-08","67","","","","","","March 8, 2013","8500","1","8500"
"","","","8500","March 9, 2013","2013-03-09","68","","","","","","March 9, 2013","8500","1","8500"
"","","","8500","March 10, 2013","2013-03-10","69","","","","","","March 10, 2013","8500","1","8500"
"","","","8500","March 11, 2013","2013-03-11","70","","","","","","March 11, 2013","8500","1","8500"
"","","","8500","March 12, 2013","2013-03-12","71","","","","","","March 12, 2013","8500","1","8500"
"","","","8460","March 13, 2013","2013-03-13","72","","","","","","March 13, 2013","8460","1","8460"
"","","","8460","March 14, 2013","2013-03-14","73","","","","","","March 14, 2013","8460","1","8460"
"","","","8460","March 15, 2013","2013-03-15","74","","","","","","March 15, 2013","8460","1","8460"
"","","","8460","March 16, 2013","2013-03-16","75","","","","","","March 16, 2013","8460","1","8460"
"","","","8460","March 17, 2013","2013-03-17","76","","","","","","March 17, 2013","8460","1","8460"
"","","","8467","March 18, 2013","2013-03-18","77","","","","","","March 18, 2013","8467","1","8467"
"","","","8460","March 19, 2013","2013-03-19","78","","","","","","March 19, 2013","8460","1","8460"
"","","","8460","March 20, 2013","2013-03-20","79","","","","","","March 20, 2013","8460","1","8460"
"","","","8460","March 21, 2013","2013-03-21","80","","","","","","March 21, 2013","8460","1","8460"
"","","","8460","March 22, 2013","2013-03-22","81","","","","","","March 22, 2013","8460","1","8460"
"","","","8460","March 23, 2013","2013-03-23","82","","","","","","March 23, 2013","8460","1","8460"
"","","","8460","March 24, 2013","2013-03-24","83","","","","","","March 24, 2013","8460","1","8460"
"","","","8467","March 25, 2013","2013-03-25","84","","","","","","March 25, 2013","8467","1","8467"
"","","","8460","March 26, 2013","2013-03-26","85","","","","","","March 26, 2013","8460","1","8460"
"","","","8360","March 27, 2013","2013-03-27","86","","","","","","March 27, 2013","8360","1","8360"
"","","","8500","March 28, 2013","2013-03-28","87","","","","","","March 28, 2013","8500","1","8500"
"","","","8360","March 29, 2013","2013-03-29","88","","","","","","March 29, 2013","8360","1","8360"
"","","","8500","March 30, 2013","2013-03-30","89","","","","","","March 30, 2013","8500","1","8500"
"","","","8360","March 31, 2013","2013-03-31","90","","","","","","March 31, 2013","8360","1","8360"
"","","","8383","April 1, 2013","2013-04-01","91","","","","","","April 1, 2013","8383","1","8383"
"","","","8360","April 2, 2013","2013-04-02","92","","","","","","April 2, 2013","8360","1","8360"
"","","","8433","April 5, 2013","2013-04-05","95","","","","","","April 5, 2013","8433","1","8433"
"","","","8260","April 6, 2013","2013-04-06","96","","","","","","April 6, 2013","8260","1","8260"
"","","","8350","April 7, 2013","2013-04-07","97","","","","","","April 7, 2013","8350","1","8350"
"","","","8260","April 8, 2013","2013-04-08","98","","","","","","April 8, 2013","8260","1","8260"
"","","","8260","April 9, 2013","2013-04-09","99","","","","","","April 9, 2013","8260","1","8260"
"","","","8260","April 10, 2013","2013-04-10","100","","","","","","April 10, 2013","8260","1","8260"
"","","","8260","April 11, 2013","2013-04-11","101","","","","","","April 11, 2013","8260","1","8260"
"","","","8350","April 12, 2013","2013-04-12","102","","","","","","April 12, 2013","8350","1","8350"
"","","","8260","April 13, 2013","2013-04-13","103","","","","","","April 13, 2013","8260","1","8260"
"","","","8350","April 14, 2013","2013-04-14","104","","","","","","April 14, 2013","8350","1","8350"
"","","","8260","April 15, 2013","2013-04-15","105","","","","","","April 15, 2013","8260","1","8260"
"","","","8260","April 16, 2013","2013-04-16","106","","","","","","April 16, 2013","8260","1","8260"
"","","","8260","April 17, 2013","2013-04-17","107","","","","","","April 17, 2013","8260","1","8260"
"","","","8260","April 18, 2013","2013-04-18","108","","","","","","April 18, 2013","8260","1","8260"
"","","","8350","April 19, 2013","2013-04-19","109","","","","","","April 19, 2013","8350","1","8350"
"","","","8260","April 20, 2013","2013-04-20","110","","","","","","April 20, 2013","8260","1","8260"
"","","","8350","April 21, 2013","2013-04-21","111","","","","","","April 21, 2013","8350","1","8350"
"","","","8260","April 22, 2013","2013-04-22","112","","","","","","April 22, 2013","8260","1","8260"
"","","","8260","April 23, 2013","2013-04-23","113","","","","","","April 23, 2013","8260","1","8260"
"","","","8260","April 24, 2013","2013-04-24","114","","","","","","April 24, 2013","8260","1","8260"
"","","","8260","April 25, 2013","2013-04-25","115","","","","","","April 25, 2013","8260","1","8260"
"","","","8250","April 26, 2013","2013-04-26","116","","","","","","April 26, 2013","8250","1","8250"
"","","","8200","April 27, 2013","2013-04-27","117","","","","","","April 27, 2013","8200","1","8200"
"","","","8250","April 28, 2013","2013-04-28","118","","","","","","April 28, 2013","8250","1","8250"
"","","","8200","April 29, 2013","2013-04-29","119","","","","","","April 29, 2013","8200","1","8200"
"","","","8200","April 30, 2013","2013-04-30","120","","","","","","April 30, 2013","8200","1","8200"
"","","","8200","May 1, 2013","2013-05-01","121","","","","","","May 1, 2013","8200","1","8200"
"","","","8200","May 2, 2013","2013-05-02","122","","","","","","May 2, 2013","8200","1","8200"
"","","","8200","May 3, 2013","2013-05-03","123","","","","","","May 3, 2013","8200","1","8200"
"","","","8200","May 4, 2013","2013-05-04","124","","","","","","May 4, 2013","8200","1","8200"
"","","","8233","May 5, 2013","2013-05-05","125","","","","","","May 5, 2013","8233","1","8233"
"","","","8200","May 6, 2013","2013-05-06","126","","","","","","May 6, 2013","8200","1","8200"
"","","","8200","May 7, 2013","2013-05-07","127","","","","","","May 7, 2013","8200","1","8200"
"","","","8200","May 8, 2013","2013-05-08","128","","","","","","May 8, 2013","8200","1","8200"
"","","","8200","May 9, 2013","2013-05-09","129","","","","","","May 9, 2013","8200","1","8200"
"","","","8200","May 10, 2013","2013-05-10","130","","","","","","May 10, 2013","8200","1","8200"
"","","","8200","May 11, 2013","2013-05-11","131","","","","","","May 11, 2013","8200","1","8200"
"","","","8233","May 12, 2013","2013-05-12","132","","","","","","May 12, 2013","8233","1","8233"
"","","","8200","May 13, 2013","2013-05-13","133","","","","","","May 13, 2013","8200","1","8200"
"","","","8200","May 14, 2013","2013-05-14","134","","","","","","May 14, 2013","8200","1","8200"
"","","","8200","May 15, 2013","2013-05-15","135","","","","","","May 15, 2013","8200","1","8200"
"","","","8200","May 16, 2013","2013-05-16","136","","","","","","May 16, 2013","8200","1","8200"
"","","","8200","May 17, 2013","2013-05-17","137","","","","","","May 17, 2013","8200","1","8200"
"","","","8200","May 18, 2013","2013-05-18","138","","","","","","May 18, 2013","8200","1","8200"
"","","","8233","May 19, 2013","2013-05-19","139","","","","","","May 19, 2013","8233","1","8233"
"","","","8200","May 20, 2013","2013-05-20","140","","","","","","May 20, 2013","8200","1","8200"
"","","","8200","May 21, 2013","2013-05-21","141","","","","","","May 21, 2013","8200","1","8200"
"","","","8200","May 22, 2013","2013-05-22","142","","","","","","May 22, 2013","8200","1","8200"
"","","","8200","May 23, 2013","2013-05-23","143","","","","","","May 23, 2013","8200","1","8200"
"","","","8200","May 24, 2013","2013-05-24","144","","","","","","May 24, 2013","8200","1","8200"
"","","","8200","May 25, 2013","2013-05-25","145","","","","","","May 25, 2013","8200","1","8200"
"","","","8233","May 26, 2013","2013-05-26","146","","","","","","May 26, 2013","8233","1","8233"
"","","","8200","May 27, 2013","2013-05-27","147","","","","","","May 27, 2013","8200","1","8200"
"","","","8200","May 28, 2013","2013-05-28","148","","","","","","May 28, 2013","8200","1","8200"
